Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.77.21-52.123.129.254-49825-443-6,192.168.77.21,49825,52.123.129.254,443,6,25/04/2025 04:40:32 PM,799564,23,23,900.0,16289.0,328.0,0.0,39.130434782608695,84.18502584827719,1460.0,0.0,708.2173913043479,661.2863467599094,21497.966391683465,57.53135458825059,17768.08888888889,38475.90780240529,211280.0,0.0,753811.0,34264.13636363636,61781.25052866186,211367.0,242.0,799511.0,36341.40909090909,51527.17025642102,211387.0,0.0,0,0,0,0,460,476,28.765677294125297,28.765677294125297,0.0,1460.0,365.72340425531917,572.2089046207595,327423.0305272895,0,1,0,0,0,0,0,0,1.0,373.67391304347825,39.130434782608695,708.2173913043479,0,0,0,0,0,0,23,900,23,16289,-1,64240,6,0,0,0,0,0,0,0,0,0,No Label
192.168.77.21-43.175.197.73-49830-80-6,192.168.77.21,49830,43.175.197.73,80,6,25/04/2025 04:41:04 PM,88428478,2424,3219,12293.0,4575742.0,334.0,0.0,5.071369636963706,40.74315153050338,1460.0,0.0,1421.4793414103774,216.12967082374476,51884.13397774414,63.81428390071353,15673.250265863198,154396.5755148213,2643290.0,0.0,8.8417032E7,36490.72719768882,234056.04860232465,2643290.0,35.0,8.5785162E7,26657.912367930436,200046.72249940346,2395033.0,0.0,0,0,0,0,48480,64396,27.411983727685556,36.40230017302797,0.0,1460.0,812.9048547129692,720.4625018243448,519066.21653499414,0,1,0,0,0,0,0,0,1.0,813.0489101541733,5.071369636963697,1421.4793414103758,0,0,0,0,0,0,2424,12293,3219,4575742,-1,64240,37,0,0,0,0,0,0,0,0,0,No Label
192.168.77.21-113.171.230.133-49809-443-6,192.168.77.21,49809,113.171.230.133,443,6,25/04/2025 04:40:27 PM,3094,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,646.4124111182934,3094.0,0.0,3094.0,3094.0,0,0,0,0,0,3094.0,3094.0,0.0,3094.0,3094.0,0,0,0,0,0,40,0.0,646.4124111182934,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64239,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.21-8.8.8.8-61010-53-17,192.168.77.21,61010,8.8.8.8,53,17,25/04/2025 04:42:36 PM,40913,0,2,0.0,268.0,0,0,0,0,221.0,47.0,134.0,123.03657992645927,6550.485175860974,48.88421773030577,40913.0,0.0,40913.0,40913.0,0,0,0,0,0,40913.0,40913.0,0.0,40913.0,40913.0,0,0,0,0,0,16,0.0,48.88421773030577,47.0,221.0,105.0,100.45894683899488,10092.0,0,0,0,0,0,0,0,0,0.0,157.5,0.0,134.0,0,0,0,0,0,0,0,0,2,268,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.21-199.232.214.172-49834-80-6,192.168.77.21,49834,199.232.214.172,80,6,25/04/2025 04:42:36 PM,10688614,824,889,648.0,1275405.0,331.0,0.0,0.7864077669902917,15.956365461621392,1460.0,0.0,1434.6512935883006,129.46625486893754,119384.32803355047,160.2639968100635,6243.3492990654295,43003.843866680436,1084280.0,0.0,1.0524476E7,12787.941676792228,61269.08001929048,1084326.0,31.0,1.0688614E7,12036.72747747747,59150.43874676387,1084329.0,0.0,0,0,0,0,16480,17796,77.09137966812162,83.17261714194188,0.0,1460.0,744.4883313885643,722.763529675328,522387.1198287387,0,1,0,0,0,0,0,0,1.0,744.922942206655,0.7864077669902912,1434.6512935883015,0,0,0,0,0,0,824,648,889,1275405,-1,64240,2,0,0,0,0,0,0,0,0,0,No Label
192.168.77.21-199.232.214.172-49817-80-6,199.232.214.172,80,192.168.77.21,49817,6,25/04/2025 04:40:25 PM,14998991,637,631,903176.0,2453.0,1460.0,0.0,1417.858712715855,212.47701793645928,1460.0,0.0,3.8874801901743226,62.37046272702595,60379.3281828091,84.53901999141142,11838.193370165753,102239.62346788235,1981655.0,0.0,1.3733344E7,21593.30817610062,137399.4408902629,1981705.0,0.0,1.4998991E7,23807.922222222223,144141.3128696367,1981706.0,20.0,0,0,0,0,12740,12620,42.46952344994406,42.06949654146736,0.0,1460.0,714.8061465721049,724.4535710359885,524832.976586796,0,0,0,0,1,0,0,0,0.0,715.3698738170347,1417.8587127158555,3.8874801901743266,0,0,0,0,0,0,637,903176,631,2453,-1,0,635,0,0,0,0,0,0,0,0,0,No Label
163.181.199.174-192.168.77.21-80-49827-6,192.168.77.21,49827,163.181.199.174,80,6,25/04/2025 04:40:50 PM,94278209,1469,2194,16872.0,3084867.0,444.0,0.0,11.485364193328808,70.50512057142844,1460.0,0.0,1406.0469462169567,243.9481568313323,32899.85069614549,38.853092765052416,25745.005188421597,208041.4042785889,3995588.0,0.0,9.4074535E7,64083.47070844695,324975.85782090964,3995687.0,41.0,9.1293411E7,41629.462380300945,262305.8587317198,3995631.0,0.0,0,0,0,0,29380,43896,15.581543344761672,23.271549420290746,0.0,1460.0,846.5444868995627,710.6125665203207,504970.21969659714,0,1,0,0,0,0,0,0,1.0,846.7755937755937,11.485364193328795,1406.0469462169553,0,0,0,0,0,0,1469,16872,2194,3084867,-1,64240,38,0,0,0,0,0,0,0,0,0,No Label
192.168.77.11-192.168.77.21-1848-80-6,192.168.77.11,1848,192.168.77.21,80,6,25/04/2025 04:40:25 PM,1033229,143,2,7150.0,50.0,50.0,50.0,50.0,0.0,50.0,0.0,25.0,35.35533905932738,6968.445523693199,140.33675012993248,7175.201388888886,21814.265928060424,107475.0,0.0,933635.0,6574.894366197182,20535.219629798983,107475.0,0.0,1033229.0,1033229.0,0.0,1033229.0,1033229.0,0,0,0,0,2860,40,138.40107081779547,1.9356793121369997,0.0,50.0,49.657534246575345,4.13802944301184,17.123287671232877,0,1,0,0,0,0,0,0,0.0,50.0,50.0,25.0,0,0,0,0,0,0,143,7150,2,50,-1,0,143,0,0,0,0,0,0,0,0,0,No Label
192.168.77.21-8.8.8.8-62560-53-17,192.168.77.21,62560,8.8.8.8,53,17,25/04/2025 04:40:33 PM,96279,0,2,0.0,152.0,0,0,0,0,113.0,39.0,76.0,52.32590180780452,1578.7451053708492,20.77296191277433,96279.0,0.0,96279.0,96279.0,0,0,0,0,0,96279.0,96279.0,0.0,96279.0,96279.0,0,0,0,0,0,16,0.0,20.77296191277433,39.0,113.0,63.66666666666667,42.72391992003231,1825.3333333333335,0,0,0,0,0,0,0,0,0.0,95.5,0.0,76.0,0,0,0,0,0,0,0,0,2,152,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
163.181.199.174-192.168.77.21-80-49829-6,192.168.77.21,49829,163.181.199.174,80,6,25/04/2025 04:40:54 PM,89966345,1560,2258,17273.0,3165409.0,443.0,0.0,11.0724358974359,69.16952993122572,1460.0,0.0,1401.8640389725385,247.9864872438514,35376.36212741553,42.438091710850316,23569.90961488073,190000.7303744595,3087125.0,0.0,8.9707449E7,57541.66067992304,294130.44079486554,3087125.0,19.0,8.6879175E7,38493.21001329199,239519.22046125113,2056960.0,0.0,0,0,0,0,31200,45176,17.339817461740832,25.098274249109487,0.0,1460.0,833.3809897879037,711.2682699028003,505902.5517705227,0,1,0,0,0,0,0,0,1.0,833.5992666317444,11.072435897435897,1401.8640389725422,0,0,0,0,0,0,1560,17273,2258,3165409,-1,64240,39,0,0,0,0,0,0,0,0,0,No Label
