Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.77.21-13.107.42.16-49878-443-6,192.168.77.21,49878,13.107.42.16,443,6,04/04/2025 03:53:13 PM,3463602,17,27,2661.0,18345.0,1827.0,0.0,156.52941176470588,450.5645233547381,1460.0,0.0,679.4444444444445,683.6890506280746,6064.784579752524,12.703538108593309,80548.88372093026,304850.8570865283,1880252.0,0.0,3405975.0,212873.4375,480673.29268932325,1880252.0,302.0,1583274.0,60895.15384615385,159033.68884602844,813819.0,0.0,0,0,0,0,340,556,4.908185178320142,7.795352930273167,0.0,1827.0,466.7999999999999,648.0155932467281,419924.20909090905,0,1,0,0,0,0,0,0,1.0,477.40909090909093,156.52941176470588,679.4444444444445,0,0,0,0,0,0,17,2661,27,18345,-1,64240,5,0,0,0,0,0,0,0,0,0,No Label
192.168.77.21-8.8.8.8-49877-443-6,192.168.77.21,49877,8.8.8.8,443,6,04/04/2025 03:53:06 PM,9961122,12,16,2194.0,6026.0,1720.0,0.0,182.8333333333333,488.99987606121005,1412.0,0.0,376.625,571.0085667775338,825.208244613408,2.810928327150295,368930.44444444444,1801847.2798287047,9379813.0,32.0,9932609.0,902964.4545454545,2815186.2681922256,9386846.0,64.0,581309.0,38753.933333333334,90980.77951057784,357194.0,275.0,0,0,0,0,240,336,1.2046835687786979,1.606244758371597,0.0,1720.0,283.44827586206895,529.8862806710038,280779.4704433498,0,1,0,0,0,0,0,0,1.0,293.57142857142856,182.83333333333334,376.625,0,0,0,0,0,0,12,2194,16,6026,-1,64240,6,0,0,0,0,0,0,0,0,0,No Label
150.171.28.11-192.168.77.21-443-49883-6,150.171.28.11,443,192.168.77.21,49883,6,04/04/2025 03:53:16 PM,24997,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.00960115213826,24997.0,0.0,24997.0,24997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,40.00480057606913,40.00480057606913,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.21-204.79.197.203-49880-443-6,204.79.197.203,443,192.168.77.21,49880,6,04/04/2025 03:53:16 PM,28884,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.24248719013987,28884.0,0.0,28884.0,28884.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,34.621243595069934,34.621243595069934,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.21-8.8.8.8-49882-443-6,8.8.8.8,443,192.168.77.21,49882,6,04/04/2025 03:53:16 PM,41475,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.22182037371911,41475.0,0.0,41475.0,41475.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,24.110910186859556,24.110910186859556,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.21-8.8.8.8-49877-443-6,8.8.8.8,443,192.168.77.21,49877,6,04/04/2025 03:53:16 PM,25349,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.89857588070535,25349.0,0.0,25349.0,25349.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,39.449287940352676,39.449287940352676,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.21-8.8.4.4-49876-443-6,8.8.4.4,443,192.168.77.21,49876,6,04/04/2025 03:53:16 PM,36331,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.04940684264127,36331.0,0.0,36331.0,36331.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,27.524703421320634,27.524703421320634,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.21-13.107.42.16-49878-443-6,13.107.42.16,443,192.168.77.21,49878,6,04/04/2025 03:53:16 PM,52952,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.77005589968273,52952.0,0.0,52952.0,52952.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18.885027949841366,18.885027949841366,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.21-113.171.230.25-49889-443-6,192.168.77.21,49889,113.171.230.25,443,6,04/04/2025 03:53:16 PM,251096,5,8,1737.0,3590.0,1737.0,0.0,347.4,776.810015383427,1460.0,0.0,448.74999999999994,641.0524270960326,21214.99346863351,51.77302704941537,20924.666666666668,37283.8719685831,104968.0,35.0,244277.0,61069.25,45998.58940862571,106656.0,10072.0,240983.0,34426.142857142855,47094.25516071846,104968.0,419.0,0,0,0,0,100,176,19.912702711313603,31.860324338101762,0.0,1737.0,380.5,649.1352531815514,421376.5769230769,0,1,0,0,0,0,0,0,1.0,409.7692307692308,347.4,448.75,0,0,0,0,0,0,5,1737,8,3590,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
192.168.77.21-113.171.230.25-49896-443-6,192.168.77.21,49896,113.171.230.25,443,6,04/04/2025 03:53:16 PM,173355,4,6,2040.0,528.0,2040.0,0.0,510.0,1020.0,264.0,0.0,88.0,136.32901378650106,14813.532923769144,57.685097055175795,19261.666666666668,33643.15583443384,105090.0,30.0,165479.0,55159.66666666667,58943.11306109759,122071.0,10913.0,162412.0,32482.4,43446.49874615905,105090.0,2278.0,0,0,0,0,80,136,23.074038822070317,34.611058233105474,0.0,2040.0,233.4545454545454,608.3979558868297,370148.07272727275,0,1,0,0,0,0,0,0,1.0,256.8,510.0,88.0,0,0,0,0,0,0,4,2040,6,528,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
